Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
SIEMENS GAME,"13,5000","1,12","13,5000","13,3400",51.955,"696,23",12/04/2018,09:19
TEC.REUNIDAS,"25,4100","0,32","25,4900","25,3300",4.927,"125,20",12/04/2018,09:18
TELEFONICA,"8,1810","0,15","8,1830","8,1520",277.361,"2.265,34",12/04/2018,09:20
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.703,"204,08",12/04/2018,09:19
IBEX 35,"9.743,40","0,08","9.749,80","9.723,50",,,12/04/2018,09:21
ABERTIS,"18,2700","0,16","18,2750","18,2300",380.785,"6.946,45",12/04/2018,09:21
ACCIONA,"65,6600","-0,42","65,7200","65,3200",4.760,"312,17",12/04/2018,09:17
ACERINOX,"11,5250","-0,22","11,5500","11,5200",36.603,"422,00",12/04/2018,09:20
ACS,"33,0400","0,12","33,1700","33,0300",17.776,"587,77",12/04/2018,09:21
AENA,"170,9000","-0,44","171,3500","170,8000",3.454,"591,19",12/04/2018,09:20
AMADEUS,"61,8400","0,42","62,0000","61,5400",30.931,"1.909,85",12/04/2018,09:20
ARCELORMIT.,"25,8200","-0,33","26,0100","25,7500",42.037,"1.087,67",12/04/2018,09:20
BA.SABADELL,"1,7295","1,17","1,7350","1,7100",1.232.210,"2.121,49",12/04/2018,09:21
BA.SANTANDER,"5,3360","0,24","5,3490","5,3210",2.015.179,"10.732,18",12/04/2018,09:21
BANKIA,"3,7240","-0,05","3,7400","3,7190",107.850,"401,89",12/04/2018,09:21
BANKINTER,"8,3960","0,05","8,4140","8,3780",27.592,"231,62",12/04/2018,09:21
BBVA,"6,3490","0,02","6,3720","6,3340",380.197,"2.414,79",12/04/2018,09:21
CAIXABANK,"3,9170","0,05","3,9300","3,9080",324.553,"1.271,16",12/04/2018,09:21
CELLNEX,"23,5700","-0,04","23,5800","23,5000",22.432,"528,10",12/04/2018,09:21
DIA,"3,4980","-0,79","3,5170","3,4870",107.220,"375,46",12/04/2018,09:21
ENAGAS,"22,9100","-0,09","22,9500","22,8600",29.152,"668,34",12/04/2018,09:20
ENDESA,"17,7600","-0,78","17,8250","17,6200",228.751,"4.066,80",12/04/2018,09:21
FERROVIAL,"17,2500","-0,58","17,3500","17,1900",38.368,"662,35",12/04/2018,09:21
GAS NATURAL,"19,8950","-0,28","20,0000","19,8500",32.812,"654,79",12/04/2018,09:21
GRIFOLS CL.A,"22,9800","0,00","23,0300","22,9200",8.256,"189,73",12/04/2018,09:21
IAG,"7,0200","-0,48","7,0580","7,0180",74.825,"526,98",12/04/2018,09:21
IBERDROLA,"6,1500","0,26","6,1500","6,1260",423.245,"2.600,32",12/04/2018,09:21
INDITEX,"25,3200","-0,39","25,3600","25,1500",136.060,"3.442,15",12/04/2018,09:21
INDRA A,"11,2300","0,45","11,2300","11,1500",5.699,"63,78",12/04/2018,09:21
INM.COLONIAL,"9,1250","-0,60","9,1900","9,0900",62.351,"570,34",12/04/2018,09:21
MAPFRE,"2,7480","0,96","2,7480","2,7250",117.580,"322,10",12/04/2018,09:21
MEDIASET,"8,1140","0,10","8,1220","8,0860",20.318,"164,65",12/04/2018,09:20
MELIA HOTELS,"11,3800","0,00","11,4000","11,3700",16.956,"192,97",12/04/2018,09:18
MERLIN,"12,3850","-0,12","12,4000","12,3650",22.849,"282,94",12/04/2018,09:16
R.E.C.,"16,5350","0,09","16,5900","16,4900",59.534,"985,39",12/04/2018,09:20
REPSOL,"15,5150","0,75","15,5300","15,4300",428.848,"6.629,90",12/04/2018,09:21
SIEMENS GAME,"13,5200","1,27","13,5200","13,3400",63.285,"849,32",12/04/2018,09:21
TEC.REUNIDAS,"25,4100","0,32","25,4900","25,3300",4.927,"125,20",12/04/2018,09:18
TELEFONICA,"8,1820","0,16","8,1830","8,1520",280.110,"2.287,82",12/04/2018,09:21
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.703,"204,08",12/04/2018,09:19
IBEX 35,"9.748,10","0,13","9.749,80","9.723,50",,,12/04/2018,09:22
ABERTIS,"18,2700","0,16","18,2750","18,2300",385.645,"7.035,24",12/04/2018,09:22
ACCIONA,"65,6600","-0,42","65,7200","65,3200",4.760,"312,17",12/04/2018,09:17
ACERINOX,"11,5250","-0,22","11,5500","11,5200",36.603,"422,00",12/04/2018,09:20
ACS,"33,0700","0,21","33,1700","33,0300",18.578,"614,28",12/04/2018,09:22
AENA,"171,1000","-0,32","171,3500","170,8000",3.585,"613,60",12/04/2018,09:22
AMADEUS,"61,8000","0,36","62,0000","61,5400",31.009,"1.914,67",12/04/2018,09:22
ARCELORMIT.,"25,8200","-0,33","26,0100","25,7500",42.037,"1.087,67",12/04/2018,09:20
BA.SABADELL,"1,7305","1,23","1,7350","1,7100",1.235.946,"2.127,96",12/04/2018,09:22
BA.SANTANDER,"5,3380","0,28","5,3490","5,3210",2.031.700,"10.820,34",12/04/2018,09:22
BANKIA,"3,7290","0,08","3,7400","3,7190",109.441,"407,82",12/04/2018,09:22
BANKINTER,"8,3980","0,07","8,4140","8,3780",27.949,"234,62",12/04/2018,09:22
BBVA,"6,3450","-0,05","6,3720","6,3340",393.345,"2.498,27",12/04/2018,09:22
CAIXABANK,"3,9170","0,05","3,9300","3,9080",331.257,"1.297,42",12/04/2018,09:22
CELLNEX,"23,5800","0,00","23,5800","23,5000",23.631,"556,37",12/04/2018,09:22
DIA,"3,5000","-0,74","3,5170","3,4870",112.220,"392,96",12/04/2018,09:22
ENAGAS,"22,9100","-0,09","22,9500","22,8600",29.700,"680,89",12/04/2018,09:22
ENDESA,"17,7800","-0,67","17,8250","17,6200",229.462,"4.079,44",12/04/2018,09:22
FERROVIAL,"17,2550","-0,55","17,3500","17,1900",38.572,"665,87",12/04/2018,09:22
GAS NATURAL,"19,9000","-0,25","20,0000","19,8500",32.825,"655,05",12/04/2018,09:22
GRIFOLS CL.A,"22,9900","0,04","23,0300","22,9200",8.413,"193,34",12/04/2018,09:22
IAG,"7,0200","-0,48","7,0580","7,0180",74.825,"526,98",12/04/2018,09:21
IBERDROLA,"6,1520","0,29","6,1540","6,1260",429.018,"2.635,83",12/04/2018,09:22
INDITEX,"25,3700","-0,20","25,3700","25,1500",136.714,"3.458,74",12/04/2018,09:22
INDRA A,"11,2300","0,45","11,2300","11,1500",5.699,"63,78",12/04/2018,09:21
INM.COLONIAL,"9,1250","-0,60","9,1900","9,0900",62.351,"570,34",12/04/2018,09:21
MAPFRE,"2,7480","0,96","2,7500","2,7250",123.346,"337,95",12/04/2018,09:22
MEDIASET,"8,1180","0,15","8,1220","8,0860",21.436,"173,72",12/04/2018,09:22
MELIA HOTELS,"11,4000","0,18","11,4000","11,3700",19.272,"219,36",12/04/2018,09:22
MERLIN,"12,3950","-0,04","12,4000","12,3650",22.857,"283,04",12/04/2018,09:22
R.E.C.,"16,5350","0,09","16,5900","16,4900",59.534,"985,39",12/04/2018,09:20
REPSOL,"15,5150","0,75","15,5300","15,4300",428.848,"6.629,90",12/04/2018,09:21
SIEMENS GAME,"13,5500","1,50","13,5500","13,3400",72.744,"977,44",12/04/2018,09:22
TEC.REUNIDAS,"25,4100","0,32","25,4900","25,3300",4.927,"125,20",12/04/2018,09:18
TELEFONICA,"8,1870","0,22","8,1870","8,1520",284.344,"2.322,47",12/04/2018,09:22
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.703,"204,08",12/04/2018,09:19
IBEX 35,"9.750,00","0,15","9.750,00","9.723,50",,,12/04/2018,09:23
ABERTIS,"18,2700","0,16","18,2750","18,2300",385.645,"7.035,24",12/04/2018,09:22
ACCIONA,"65,6600","-0,42","65,7200","65,3200",4.760,"312,17",12/04/2018,09:17
ACERINOX,"11,5300","-0,17","11,5500","11,5200",37.376,"430,91",12/04/2018,09:23
ACS,"33,0700","0,21","33,1700","33,0300",18.578,"614,28",12/04/2018,09:22
AENA,"171,1000","-0,32","171,3500","170,8000",3.585,"613,60",12/04/2018,09:22
AMADEUS,"61,8000","0,36","62,0000","61,5400",31.009,"1.914,67",12/04/2018,09:22
ARCELORMIT.,"25,8350","-0,27","26,0100","25,7500",42.283,"1.094,02",12/04/2018,09:23
BA.SABADELL,"1,7315","1,29","1,7350","1,7100",1.236.488,"2.128,90",12/04/2018,09:23
BA.SANTANDER,"5,3380","0,28","5,3490","5,3210",2.031.700,"10.820,34",12/04/2018,09:22
BANKIA,"3,7290","0,08","3,7400","3,7190",109.441,"407,82",12/04/2018,09:22
BANKINTER,"8,3980","0,07","8,4140","8,3780",27.949,"234,62",12/04/2018,09:22
BBVA,"6,3500","0,03","6,3720","6,3340",400.862,"2.545,99",12/04/2018,09:23
CAIXABANK,"3,9170","0,05","3,9300","3,9080",331.257,"1.297,42",12/04/2018,09:22
CELLNEX,"23,5800","0,00","23,5800","23,5000",23.631,"556,37",12/04/2018,09:22
DIA,"3,5000","-0,74","3,5170","3,4870",112.220,"392,96",12/04/2018,09:22
ENAGAS,"22,9200","-0,04","22,9500","22,8600",29.901,"685,50",12/04/2018,09:23
ENDESA,"17,7800","-0,67","17,8250","17,6200",229.462,"4.079,44",12/04/2018,09:22
FERROVIAL,"17,2600","-0,52","17,3500","17,1900",39.572,"683,13",12/04/2018,09:23
GAS NATURAL,"19,9100","-0,20","20,0000","19,8500",36.631,"730,85",12/04/2018,09:23
GRIFOLS CL.A,"22,9900","0,04","23,0300","22,9200",8.967,"206,07",12/04/2018,09:23
IAG,"7,0220","-0,45","7,0580","7,0180",78.356,"551,77",12/04/2018,09:23
IBERDROLA,"6,1520","0,29","6,1560","6,1260",442.236,"2.717,18",12/04/2018,09:23
INDITEX,"25,3800","-0,16","25,3800","25,1500",137.378,"3.475,59",12/04/2018,09:23
INDRA A,"11,2300","0,45","11,2300","11,1500",6.323,"70,79",12/04/2018,09:23
INM.COLONIAL,"9,1250","-0,60","9,1900","9,0900",62.701,"573,54",12/04/2018,09:23
MAPFRE,"2,7480","0,96","2,7500","2,7250",124.939,"342,33",12/04/2018,09:23
MEDIASET,"8,1180","0,15","8,1220","8,0860",21.436,"173,72",12/04/2018,09:22
MELIA HOTELS,"11,4000","0,18","11,4000","11,3700",20.990,"238,94",12/04/2018,09:23
MERLIN,"12,3950","-0,04","12,4000","12,3650",22.857,"283,04",12/04/2018,09:22
R.E.C.,"16,5650","0,27","16,5900","16,4900",59.595,"986,40",12/04/2018,09:23
REPSOL,"15,5300","0,84","15,5300","15,4300",428.925,"6.631,10",12/04/2018,09:23
SIEMENS GAME,"13,5350","1,39","13,5750","13,3400",89.522,"1.204,73",12/04/2018,09:23
TEC.REUNIDAS,"25,4100","0,32","25,4900","25,3300",4.927,"125,20",12/04/2018,09:18
TELEFONICA,"8,1860","0,21","8,1870","8,1520",285.245,"2.329,84",12/04/2018,09:23
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.813,"210,15",12/04/2018,09:23
IBEX 35,"9.753,80","0,18","9.753,80","9.723,50",,,12/04/2018,09:24
ABERTIS,"18,2600","0,11","18,2750","18,2300",391.673,"7.145,34",12/04/2018,09:24
ACCIONA,"65,7600","-0,27","65,7600","65,3200",4.824,"316,38",12/04/2018,09:24
ACERINOX,"11,5300","-0,17","11,5500","11,5200",37.376,"430,91",12/04/2018,09:23
ACS,"33,1000","0,30","33,1700","33,0300",19.438,"642,73",12/04/2018,09:23
AENA,"171,1000","-0,32","171,3500","170,8000",3.585,"613,60",12/04/2018,09:22
AMADEUS,"61,8200","0,39","62,0000","61,5400",31.200,"1.926,48",12/04/2018,09:23
ARCELORMIT.,"25,8350","-0,27","26,0100","25,7500",42.283,"1.094,02",12/04/2018,09:23
BA.SABADELL,"1,7305","1,23","1,7350","1,7100",1.254.722,"2.160,47",12/04/2018,09:23
BA.SANTANDER,"5,3450","0,41","5,3490","5,3210",2.039.038,"10.859,55",12/04/2018,09:24
BANKIA,"3,7290","0,08","3,7400","3,7190",109.441,"407,82",12/04/2018,09:22
BANKINTER,"8,3980","0,07","8,4140","8,3780",27.949,"234,62",12/04/2018,09:22
BBVA,"6,3500","0,03","6,3720","6,3340",420.117,"2.668,25",12/04/2018,09:24
CAIXABANK,"3,9180","0,08","3,9300","3,9080",335.598,"1.314,43",12/04/2018,09:24
CELLNEX,"23,6100","0,13","23,6100","23,5000",26.495,"623,95",12/04/2018,09:24
DIA,"3,5000","-0,74","3,5170","3,4870",112.220,"392,96",12/04/2018,09:22
ENAGAS,"22,9200","-0,04","22,9500","22,8600",30.203,"692,42",12/04/2018,09:23
ENDESA,"17,7750","-0,70","17,8250","17,6200",233.989,"4.159,89",12/04/2018,09:24
FERROVIAL,"17,2600","-0,52","17,3500","17,1900",39.572,"683,13",12/04/2018,09:23
GAS NATURAL,"19,9000","-0,25","20,0000","19,8500",37.097,"740,12",12/04/2018,09:24
GRIFOLS CL.A,"23,0200","0,17","23,0300","22,9200",9.230,"212,13",12/04/2018,09:23
IAG,"7,0220","-0,45","7,0580","7,0180",78.356,"551,77",12/04/2018,09:23
IBERDROLA,"6,1480","0,23","6,1560","6,1260",457.360,"2.810,20",12/04/2018,09:23
INDITEX,"25,4000","-0,08","25,4000","25,1500",137.599,"3.481,20",12/04/2018,09:24
INDRA A,"11,2400","0,54","11,2400","11,1500",6.380,"71,43",12/04/2018,09:24
INM.COLONIAL,"9,1300","-0,54","9,1900","9,0900",63.808,"583,64",12/04/2018,09:23
MAPFRE,"2,7500","1,03","2,7500","2,7250",132.663,"363,56",12/04/2018,09:23
MEDIASET,"8,1180","0,15","8,1220","8,0860",21.436,"173,72",12/04/2018,09:22
MELIA HOTELS,"11,4200","0,35","11,4200","11,3700",21.598,"245,89",12/04/2018,09:24
MERLIN,"12,4000","0,00","12,4000","12,3650",23.839,"295,21",12/04/2018,09:23
R.E.C.,"16,5350","0,09","16,5900","16,4900",61.723,"1.021,61",12/04/2018,09:24
REPSOL,"15,5350","0,88","15,5350","15,4300",449.700,"6.953,68",12/04/2018,09:24
SIEMENS GAME,"13,5500","1,50","13,5750","13,3400",90.612,"1.219,50",12/04/2018,09:23
TEC.REUNIDAS,"25,4100","0,32","25,4900","25,3300",4.927,"125,20",12/04/2018,09:18
TELEFONICA,"8,1880","0,23","8,1900","8,1520",292.336,"2.387,91",12/04/2018,09:24
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.929,"216,55",12/04/2018,09:23
IBEX 35,"9.753,50","0,18","9.753,80","9.723,50",,,12/04/2018,09:25
ABERTIS,"18,2550","0,08","18,2750","18,2300",391.880,"7.149,12",12/04/2018,09:25
ACCIONA,"65,8000","-0,21","65,8000","65,3200",4.834,"317,04",12/04/2018,09:25
ACERINOX,"11,5300","-0,17","11,5500","11,5200",37.376,"430,91",12/04/2018,09:23
ACS,"33,0900","0,27","33,1700","33,0300",19.828,"655,64",12/04/2018,09:25
AENA,"171,1000","-0,32","171,3500","170,8000",3.591,"614,63",12/04/2018,09:24
AMADEUS,"61,8200","0,39","62,0000","61,5400",31.200,"1.926,48",12/04/2018,09:23
ARCELORMIT.,"25,8600","-0,17","26,0100","25,7500",43.283,"1.119,88",12/04/2018,09:25
BA.SABADELL,"1,7300","1,20","1,7350","1,7100",1.260.270,"2.170,07",12/04/2018,09:24
BA.SANTANDER,"5,3430","0,38","5,3490","5,3210",2.070.444,"11.027,37",12/04/2018,09:25
BANKIA,"3,7270","0,03","3,7400","3,7190",123.848,"461,52",12/04/2018,09:25
BANKINTER,"8,3980","0,07","8,4140","8,3780",29.285,"245,85",12/04/2018,09:25
BBVA,"6,3510","0,05","6,3720","6,3340",428.150,"2.719,27",12/04/2018,09:25
CAIXABANK,"3,9180","0,08","3,9300","3,9080",335.598,"1.314,43",12/04/2018,09:24
CELLNEX,"23,6100","0,13","23,6100","23,5000",26.495,"623,95",12/04/2018,09:24
DIA,"3,5010","-0,71","3,5170","3,4870",112.312,"393,28",12/04/2018,09:25
ENAGAS,"22,9200","-0,04","22,9500","22,8600",30.203,"692,42",12/04/2018,09:23
ENDESA,"17,7900","-0,61","17,8250","17,6200",237.470,"4.221,81",12/04/2018,09:25
FERROVIAL,"17,2850","-0,37","17,3500","17,1900",41.152,"710,43",12/04/2018,09:24
GAS NATURAL,"19,9100","-0,20","20,0000","19,8500",37.262,"743,40",12/04/2018,09:25
GRIFOLS CL.A,"23,0200","0,17","23,0300","22,9200",9.230,"212,13",12/04/2018,09:23
IAG,"7,0240","-0,43","7,0580","7,0180",79.237,"557,96",12/04/2018,09:24
IBERDROLA,"6,1520","0,29","6,1560","6,1260",467.428,"2.872,13",12/04/2018,09:25
INDITEX,"25,3900","-0,12","25,4000","25,1500",139.707,"3.534,72",12/04/2018,09:24
INDRA A,"11,2400","0,54","11,2400","11,1500",6.438,"72,08",12/04/2018,09:25
INM.COLONIAL,"9,1050","-0,82","9,1900","9,0900",64.423,"589,24",12/04/2018,09:25
MAPFRE,"2,7470","0,92","2,7500","2,7250",132.686,"363,62",12/04/2018,09:25
MEDIASET,"8,1180","0,15","8,1220","8,0860",21.436,"173,72",12/04/2018,09:22
MELIA HOTELS,"11,4200","0,35","11,4200","11,3700",22.613,"257,48",12/04/2018,09:24
MERLIN,"12,4000","0,00","12,4000","12,3650",23.839,"295,21",12/04/2018,09:23
R.E.C.,"16,5450","0,15","16,5900","16,4900",61.823,"1.023,26",12/04/2018,09:25
REPSOL,"15,5350","0,88","15,5400","15,4300",468.209,"7.241,27",12/04/2018,09:25
SIEMENS GAME,"13,5150","1,24","13,5800","13,3400",103.012,"1.387,53",12/04/2018,09:25
TEC.REUNIDAS,"25,4700","0,55","25,4900","25,3300",6.827,"173,57",12/04/2018,09:24
TELEFONICA,"8,1930","0,29","8,1930","8,1520",306.835,"2.506,67",12/04/2018,09:25
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.929,"216,55",12/04/2018,09:23
IBEX 35,"9.757,40","0,22","9.758,90","9.723,50",,,12/04/2018,09:26
ABERTIS,"18,2650","0,14","18,2750","18,2300",394.361,"7.194,43",12/04/2018,09:26
ACCIONA,"65,8000","-0,21","65,8000","65,3200",4.834,"317,04",12/04/2018,09:25
ACERINOX,"11,5300","-0,17","11,5500","11,5200",37.376,"430,91",12/04/2018,09:23
ACS,"33,1100","0,33","33,1700","33,0300",19.989,"660,97",12/04/2018,09:26
AENA,"171,1000","-0,32","171,3500","170,8000",3.591,"614,63",12/04/2018,09:24
AMADEUS,"61,8600","0,45","62,0000","61,5400",31.552,"1.948,25",12/04/2018,09:26
ARCELORMIT.,"25,8650","-0,15","26,0100","25,7500",43.883,"1.135,40",12/04/2018,09:25
BA.SABADELL,"1,7315","1,29","1,7350","1,7100",1.294.165,"2.228,71",12/04/2018,09:26
BA.SANTANDER,"5,3500","0,51","5,3500","5,3210",2.104.112,"11.207,40",12/04/2018,09:26
BANKIA,"3,7300","0,11","3,7400","3,7190",128.750,"479,80",12/04/2018,09:26
BANKINTER,"8,3960","0,05","8,4140","8,3780",29.986,"251,73",12/04/2018,09:26
BBVA,"6,3570","0,14","6,3720","6,3340",435.844,"2.768,17",12/04/2018,09:26
CAIXABANK,"3,9180","0,08","3,9300","3,9080",338.835,"1.327,11",12/04/2018,09:26
CELLNEX,"23,6400","0,25","23,6400","23,5000",27.574,"649,45",12/04/2018,09:26
DIA,"3,5010","-0,71","3,5170","3,4870",112.312,"393,28",12/04/2018,09:25
ENAGAS,"22,9300","0,00","22,9500","22,8600",30.558,"700,56",12/04/2018,09:25
ENDESA,"17,8000","-0,56","17,8250","17,6200",238.638,"4.242,60",12/04/2018,09:26
FERROVIAL,"17,2850","-0,37","17,3500","17,1900",41.152,"710,43",12/04/2018,09:24
GAS NATURAL,"19,9150","-0,18","20,0000","19,8500",37.365,"745,45",12/04/2018,09:25
GRIFOLS CL.A,"23,0400","0,26","23,0400","22,9200",9.700,"222,96",12/04/2018,09:26
IAG,"7,0300","-0,34","7,0580","7,0180",82.522,"581,05",12/04/2018,09:26
IBERDROLA,"6,1540","0,33","6,1560","6,1260",483.357,"2.970,18",12/04/2018,09:26
INDITEX,"25,4200","0,00","25,4200","25,1500",140.769,"3.561,71",12/04/2018,09:26
INDRA A,"11,2400","0,54","11,2400","11,1500",7.318,"81,97",12/04/2018,09:26
INM.COLONIAL,"9,1050","-0,82","9,1900","9,0900",64.423,"589,24",12/04/2018,09:25
MAPFRE,"2,7500","1,03","2,7500","2,7250",133.257,"365,19",12/04/2018,09:26
MEDIASET,"8,1180","0,15","8,1220","8,0860",21.436,"173,72",12/04/2018,09:22
MELIA HOTELS,"11,4400","0,53","11,4400","11,3700",24.990,"284,66",12/04/2018,09:26
MERLIN,"12,4000","0,00","12,4000","12,3650",23.839,"295,21",12/04/2018,09:23
R.E.C.,"16,5450","0,15","16,5900","16,4900",61.823,"1.023,26",12/04/2018,09:25
REPSOL,"15,5350","0,88","15,5400","15,4300",470.076,"7.270,28",12/04/2018,09:26
SIEMENS GAME,"13,5400","1,42","13,5800","13,3400",103.312,"1.391,59",12/04/2018,09:25
TEC.REUNIDAS,"25,4700","0,55","25,4900","25,3300",6.827,"173,57",12/04/2018,09:24
TELEFONICA,"8,1930","0,29","8,1950","8,1520",328.544,"2.684,54",12/04/2018,09:26
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.929,"216,55",12/04/2018,09:23
IBEX 35,"9.760,80","0,26","9.760,90","9.723,50",,,12/04/2018,09:27
ABERTIS,"18,2650","0,14","18,2750","18,2300",394.361,"7.194,43",12/04/2018,09:26
ACCIONA,"65,8000","-0,21","65,8000","65,3200",4.834,"317,04",12/04/2018,09:25
ACERINOX,"11,5300","-0,17","11,5500","11,5200",37.376,"430,91",12/04/2018,09:23
ACS,"33,1100","0,33","33,1700","33,0300",19.989,"660,97",12/04/2018,09:26
AENA,"171,2000","-0,26","171,3500","170,8000",3.654,"625,42",12/04/2018,09:27
AMADEUS,"61,8600","0,45","62,0000","61,5400",31.552,"1.948,25",12/04/2018,09:26
ARCELORMIT.,"25,9100","0,02","26,0100","25,7500",46.559,"1.204,72",12/04/2018,09:27
BA.SABADELL,"1,7335","1,40","1,7350","1,7100",1.325.402,"2.282,82",12/04/2018,09:27
BA.SANTANDER,"5,3530","0,56","5,3530","5,3210",2.157.872,"11.495,04",12/04/2018,09:27
BANKIA,"3,7320","0,16","3,7400","3,7190",131.478,"489,98",12/04/2018,09:27
BANKINTER,"8,3960","0,05","8,4140","8,3780",29.986,"251,73",12/04/2018,09:26
BBVA,"6,3600","0,19","6,3720","6,3340",496.832,"3.155,78",12/04/2018,09:27
CAIXABANK,"3,9240","0,23","3,9300","3,9080",343.939,"1.347,14",12/04/2018,09:27
CELLNEX,"23,6500","0,30","23,6500","23,5000",28.623,"674,26",12/04/2018,09:27
DIA,"3,5110","-0,43","3,5170","3,4870",116.253,"407,11",12/04/2018,09:27
ENAGAS,"22,9200","-0,04","22,9500","22,8600",30.645,"702,56",12/04/2018,09:27
ENDESA,"17,7950","-0,59","17,8250","17,6200",239.734,"4.262,11",12/04/2018,09:27
FERROVIAL,"17,2850","-0,37","17,3500","17,1900",41.152,"710,43",12/04/2018,09:24
GAS NATURAL,"19,9100","-0,20","20,0000","19,8500",37.465,"747,45",12/04/2018,09:26
GRIFOLS CL.A,"23,0300","0,22","23,0400","22,9200",10.518,"241,80",12/04/2018,09:27
IAG,"7,0300","-0,34","7,0580","7,0180",82.522,"581,05",12/04/2018,09:26
IBERDROLA,"6,1520","0,29","6,1560","6,1260",485.391,"2.982,69",12/04/2018,09:26
INDITEX,"25,4200","0,00","25,4200","25,1500",140.770,"3.561,74",12/04/2018,09:27
INDRA A,"11,2400","0,54","11,2400","11,1500",7.318,"81,97",12/04/2018,09:26
INM.COLONIAL,"9,1050","-0,82","9,1900","9,0900",64.423,"589,24",12/04/2018,09:25
MAPFRE,"2,7500","1,03","2,7500","2,7250",133.257,"365,19",12/04/2018,09:26
MEDIASET,"8,1180","0,15","8,1220","8,0860",21.436,"173,72",12/04/2018,09:22
MELIA HOTELS,"11,4400","0,53","11,4400","11,3700",24.990,"284,66",12/04/2018,09:26
MERLIN,"12,4000","0,00","12,4000","12,3650",23.839,"295,21",12/04/2018,09:23
R.E.C.,"16,5400","0,12","16,5900","16,4900",61.945,"1.025,28",12/04/2018,09:26
REPSOL,"15,5350","0,88","15,5400","15,4300",470.076,"7.270,28",12/04/2018,09:26
SIEMENS GAME,"13,5400","1,42","13,5800","13,3400",103.312,"1.391,59",12/04/2018,09:25
TEC.REUNIDAS,"25,4700","0,55","25,4900","25,3300",6.827,"173,57",12/04/2018,09:24
TELEFONICA,"8,1840","0,18","8,1950","8,1520",330.961,"2.704,33",12/04/2018,09:26
VISCOFAN,"55,1500","0,00","55,2000","55,0500",3.929,"216,55",12/04/2018,09:23
IBEX 35,"9.759,80","0,25","9.762,60","9.723,50",,,12/04/2018,09:28
ABERTIS,"18,2550","0,08","18,2750","18,2300",398.752,"7.274,61",12/04/2018,09:28
ACCIONA,"65,8000","-0,21","65,8000","65,3200",4.834,"317,04",12/04/2018,09:25
ACERINOX,"11,5300","-0,17","11,5500","11,5200",37.376,"430,91",12/04/2018,09:23
ACS,"33,1600","0,48","33,1700","33,0300",20.650,"682,88",12/04/2018,09:28
AENA,"171,2500","-0,23","171,3500","170,8000",4.124,"705,90",12/04/2018,09:28
AMADEUS,"61,8200","0,39","62,0000","61,5400",31.844,"1.966,30",12/04/2018,09:28
ARCELORMIT.,"25,9300","0,10","26,0100","25,7500",49.775,"1.288,09",12/04/2018,09:28
BA.SABADELL,"1,7325","1,35","1,7350","1,7100",1.340.207,"2.308,48",12/04/2018,09:28
BA.SANTANDER,"5,3520","0,54","5,3540","5,3210",2.168.985,"11.554,52",12/04/2018,09:28
BANKIA,"3,7320","0,16","3,7400","3,7190",131.478,"489,98",12/04/2018,09:27
BANKINTER,"8,4080","0,19","8,4140","8,3780",30.186,"253,42",12/04/2018,09:28
BBVA,"6,3590","0,17","6,3720","6,3340",514.191,"3.266,19",12/04/2018,09:28
CAIXABANK,"3,9220","0,18","3,9300","3,9080",347.362,"1.360,56",12/04/2018,09:28
CELLNEX,"23,6400","0,25","23,6700","23,5000",32.009,"754,35",12/04/2018,09:28
DIA,"3,5130","-0,37","3,5170","3,4870",122.495,"429,04",12/04/2018,09:28
ENAGAS,"22,9100","-0,09","22,9500","22,8600",31.239,"716,16",12/04/2018,09:28
ENDESA,"17,7950","-0,59","17,8250","17,6200",241.502,"4.293,57",12/04/2018,09:28
FERROVIAL,"17,2850","-0,37","17,3500","17,1900",41.196,"711,19",12/04/2018,09:27
GAS NATURAL,"19,9100","-0,20","20,0000","19,8500",37.465,"747,45",12/04/2018,09:26
GRIFOLS CL.A,"23,0600","0,35","23,0600","22,9200",10.690,"245,76",12/04/2018,09:27
IAG,"7,0240","-0,43","7,0580","7,0180",84.706,"596,40",12/04/2018,09:28
IBERDROLA,"6,1520","0,29","6,1560","6,1260",534.165,"3.282,93",12/04/2018,09:28
INDITEX,"25,4500","0,12","25,4600","25,1500",144.127,"3.647,19",12/04/2018,09:28
INDRA A,"11,2500","0,63","11,2500","11,1500",7.363,"82,48",12/04/2018,09:28
INM.COLONIAL,"9,0900","-0,98","9,1900","9,0800",71.323,"651,98",12/04/2018,09:28
MAPFRE,"2,7550","1,21","2,7550","2,7250",154.022,"422,40",12/04/2018,09:28
MEDIASET,"8,1180","0,15","8,1220","8,0860",21.996,"178,27",12/04/2018,09:28
MELIA HOTELS,"11,4400","0,53","11,4400","11,3700",24.990,"284,66",12/04/2018,09:26
MERLIN,"12,4000","0,00","12,4000","12,3650",23.839,"295,21",12/04/2018,09:23
R.E.C.,"16,5450","0,15","16,5900","16,4900",62.067,"1.027,30",12/04/2018,09:28
REPSOL,"15,5100","0,71","15,5400","15,4300",496.099,"7.674,39",12/04/2018,09:28
